AccX,AccY,AccZ
-8.255782013,-16.69014267,-14.31488205
-26.75910416,-18.17355789,-3.838617554
-5.20572464,-1.010698242,1.045725403
-0.9295669556,0.1609153748,3.516038361
1.227297821,0.8131091309,3.426524506
0.3715274048,-1.866618347,-1.495540009
-1.614243164,-0.420176239,1.698517914
-32.01063354,-13.03609131,7.594457245
-13.06468185,-10.71187454,0.3067121887
-11.11798004,-9.564061432,-14.43583054
-5.649102631,-5.891298981,-3.586392059
1.102457428,-0.9054670715,-0.08068222046
3.464246063,-2.36478241,-0.3264710999
-5.124892731,-11.59159515,-8.009693756
-36.15102356,-35.69252701,-2.954555969
-5.717959442,-1.100661163,1.069525909
-2.561623077,-0.495769043,3.082988892
0.5288502502,1.530118103,3.249442749
0.9855505371,-3.500770111,-7.272776184
-1.191073151,-0.720302124,0.6682104492
-22.08597198,-14.59764404,6.168372803
-12.721745,-11.41915375,1.661694489
-8.351283417,-10.6115831,-15.81820587
-3.273093567,-3.650309143,-3.175346832
0.986149292,-0.3227288818,-0.1282832336
2.302362213,-2.187401276,1.436113586
-19.14384018,-25.03543854,-3.006348267
-23.16358109,-17.22557922,-3.356619873
-3.764671326,-0.07140151978,1.015338593
0.2291734314,-0.9292675781,4.111500092
1.122964783,0.2501298523,0.4215234375
0.1239422607,-1.441801758,2.183659058
-32.37437714,-16.60107788,9.42275528
-18.4799707,-8.396788788,2.563569031
-14.02448593,-10.6885231,3.250789948
-12.23361008,-10.49752029,-8.685987396
-1.987117767,-3.620072021,-5.783223724
1.502276001,-0.6966513062,0.9198371887
3.70449646,-3.449576569,3.648063812
-5.926326141,-14.9565976,-9.409283295
-33.88353882,-27.18242386,-2.59410553
-5.459297333,-0.6572831726,2.437680817
-1.593735809,0.679586792,4.038601685
0.2803669739,1.749711456,3.016078033
0.4543052673,-2.879861298,-1.968855743
-1.42862915,-0.4237687683,0.2562670898
-40.70096191,-19.19099213,9.208401031
-14.10097687,-13.52632187,-26.63665878
-12.00054474,-8.051007843,-0.5590873718
-3.408561859,-2.216590576,-5.883664856
0.4264631653,-0.2371069336,0.5237608337
0.230969696,-3.333717499,3.505111084
-20.6259082,-35.96840332,-9.426946564
-24.11395477,-11.80699722,-2.781964874
-5.987548828,-5.992189178,2.452200623
-1.99026123,0.7554789734,2.81519577
0.4755610657,1.392254791,0.3348536682
-0.08337661743,-3.825744324,-0.5029541016
-2.160756683,-0.56866745,2.408790894
-26.17292313,-11.14133148,7.448361053
-17.49142639,-9.975705414,2.721790009
-11.35119507,-11.63784897,-0.8431965637
-4.69558548,-4.492906952,-4.729265442
0.76640625,-0.6024971008,0.5680686951
2.156116333,-1.498384094,3.504063263
-2.609822845,-8.641829224,0.0715512085
-34.32556961,-34.32646774,-10.30741562
-6.684798889,-4.877756653,0.03622467041
-2.879112854,-1.031055908,4.650678864
0.8964857483,2.005230103,1.864522705
2.828368378,-1.814227295,-22.4600441
-0.8288264465,-0.1847158813,1.91421936
-31.11265091,-18.37144638,12.38344849
-16.1496167,-7.976313171,-9.607920227
-11.39370667,-10.85198318,2.092199249
-8.994046783,-10.02704865,-0.8451425171
0.6969506836,-1.559906158,-1.958527222
3.818259888,-2.149979095,-3.301534424
-1.925146637,-5.184917908,3.37682785
-33.6621492,-36.99796234,3.205284576
-10.05593857,-4.051474915,-0.9141490173
-4.20640274,-0.399818573,3.063379669
0.3260220337,0.6695576477,0.4483177185
5.145250397,-1.217268677,-20.26620621
-1.668729858,-5.00678833,2.823877716
-21.99361404,-14.9923732,10.37791901
-14.41128159,-3.975732422,3.529510345
-16.37190445,-7.06964859,-0.2046244812
-12.55738678,-8.644972687,-7.369774475
0.500559082,-1.594484253,-7.114555206
1.108894043,-0.2520758057,1.284329224
0.9392967224,-2.198478241,2.791544952
-21.22391464,-29.78446289,-10.53030212
-21.44530426,-12.40126144,-3.058889008
-6.510261841,-2.887196045,2.9767099
-1.032103729,0.5366340637,2.902613983
0.4713697815,1.694925385,0.7364685059
-0.2766247559,-3.06802002,0.08277786255
-3.63548996,-0.7475454712,2.600242767
-23.30892883,-7.856711884,7.206763458
-15.8948465,-10.5876329,2.451152802
-11.00765945,-12.02823715,-15.29579224
-2.939736786,-4.26852356,-3.368594971
1.380429382,-0.422870636,0.2357597351
3.78637619,-2.261646881,-0.9439370728
-7.445666656,-14.3274559,-12.78027328
-37.98366257,-37.59387314,-2.589465179
-6.508315887,-0.9800120544,0.05643264771
-1.784738617,0.3124003601,3.117716675
0.7111711121,2.027234344,1.804198151
0.5783972168,-3.056044922,-2.089504852
-0.8217910767,-0.5785469055,4.015100555
