AccX,AccY,AccZ
9.250014496,1.576521606,-2.926863556
9.021140442,1.616787872,-2.895578613
8.93716507,1.744322662,-2.988984375
9.324709167,1.823807373,-2.784210205
9.425449677,1.837429047,-2.669398956
9.114546204,1.759141846,-2.711611176
9.26707901,1.62636795,-2.775079193
9.245224457,1.764979706,-2.958747253
9.137598267,1.627266083,-2.9767099
9.553433533,1.551822968,-2.762355652
9.624835052,1.510059814,-2.858455811
9.187893677,1.685494995,-2.908751221
9.228309631,1.448986816,-2.858605499
9.115144958,1.443448334,-2.772384796
9.060059509,1.538500671,-2.49935257
9.471703491,1.496737518,-2.364033966
9.609117737,1.597028961,-2.441572723
9.825118561,1.443747711,-2.433938599
9.368717651,1.602417755,-2.306104431
9.595046997,1.47428421,-2.440375214
9.33024765,1.380429382,-2.380050659
9.413474579,1.497485962,-2.015708313
9.358089752,1.496737518,-2.309397583
9.694290619,1.587299194,-2.295326843
8.912316742,1.420096893,-2.06286026
9.570947113,1.575174408,-1.669777679
9.534722443,1.463955688,-1.582060089
9.249116364,1.550625458,-1.839524689
9.40988205,1.320853271,-2.424208832
9.416019287,1.4730867,-2.039808197
9.528734894,1.208287354,-1.561702423
9.589209137,1.289867706,-1.667981415
9.466165009,1.337768097,-2.152224426
9.455686798,1.259331207,-1.832639008
9.438771973,1.29061615,-1.707050171
9.430539093,1.217717743,-1.65914978
9.499545593,1.285526733,-1.826352081
9.511520691,1.138233032,-2.000290375
9.734556885,1.007854156,-1.812580719
9.644893341,0.8250842285,-1.429078217
10.04156845,0.9955796814,-1.184486847
9.611213379,1.257534943,-1.561702423
9.640702057,1.231339417,-1.727856903
9.716594238,1.145268402,-1.536704407
9.831255798,1.208586731,-1.313518524
9.645492096,0.9753717041,-1.022373962
9.608668671,0.9596543884,-1.028810577
9.595795441,0.7649093628,-1.334474945
9.63800766,0.9852511597,-1.485361176
9.858948212,1.100361786,-1.427731018
9.586664429,0.8307723999,-1.02267334
9.315877533,0.8111631775,-1.47084137
9.421258392,0.790506134,-1.780247955
9.504485321,0.9282197571,-1.528471527
9.154064026,0.7394622803,-1.458117828
9.597442017,0.8978329468,-1.693727875
9.572294312,0.8882528687,-1.654808807
9.744586029,0.6523434448,-1.413061523
9.193432159,0.5733078003,-1.561852112
9.49879715,0.6851252747,-1.250200195
9.691446533,0.8361611938,-1.175206146
9.744136963,0.6965016174,-1.678459625
9.666448517,0.3372486877,-1.728605347
9.736053772,0.8273295593,-1.275048523
9.865085449,0.4643344116,-1.48595993
9.777367859,0.7714956665,-1.6217276
9.416767731,0.6471043396,-1.516047363
9.787397003,0.4454736328,-1.830094299
9.36766983,0.7126679993,-1.871258698
9.543554077,0.7878117371,-2.339185638
9.720186768,0.5849835205,-2.887645111
9.569450226,-0.1095721436,-3.310665436
8.987310791,0.4824467468,-3.313958588
9.837393036,0.4095483398,-3.250191193
8.828491058,0.2139051819,-2.925516357
9.47769104,0.1451980591,-2.904709625
9.348359985,0.4447251892,-2.8970755
9.693691864,-0.04745132446,-3.013533325
9.194779358,0.4183799744,-3.038082275
9.493707733,0.3586541748,-2.739453278
9.337732086,0.2511776733,-2.610870667
9.39925415,-0.02978805542,-2.79528717
9.504036255,0.3239263916,-2.776426392
9.298962708,0.1794767761,-2.524649963
9.392368469,0.09250762939,-2.705174561
9.346264343,-0.1737886047,-2.794089661
9.208251343,0.3764671326,-2.810256042
9.317823486,0.1324745178,-2.68646347
9.350006561,-0.002694396973,-2.823278961
9.429790649,0.09490264893,-2.87836441
9.203161926,0.1263372803,-2.753524017
9.139993286,0.08816665649,-2.827021179
9.440119171,-0.04580474854,-2.803220673
9.653724976,0.04610412598,-2.98958313
9.088500366,0.3206332397,-2.794389038
9.876162415,-0.02844085693,-2.755919037
9.366023254,0.2139051819,-2.772235107
9.680519257,0.01916015625,-2.65607666
9.625433807,0.01122665405,-2.75202713
9.601333923,0.0043409729,-3.061583405
9.159153442,0.1469943237,-2.921025696
9.719438324,0.04520599365,-2.654280396
9.515861664,0.1091230774,-2.786754913
9.261690216,0.05179229736,-2.635868683
9.418863373,-0.04251159668,-2.679877167
9.357940063,0.2993774414,-2.612966309
9.547445984,-0.1193019104,-2.738405457
8.943152618,0.3101550293,-2.553689575
9.592053223,-0.29368927,-2.596350861
8.719667358,0.02754272461,-2.823129272
9.730215912,-0.4138893127,-2.975662079
8.823701019,0.06092330933,-2.656376038
9.676028595,-0.7527845764,-3.105591888
9.682165833,-0.3924838257,-2.999612274
9.940678253,-0.254021759,-2.857258301
8.513695679,-0.1384620667,-2.777324524
9.060059509,-0.6243516541,-3.103346558
9.765841827,-0.4026626587,-2.71220993
9.28818512,-0.8054750061,-2.739453278
8.584199066,-1.348994751,-2.675536194
8.834628296,-1.005608826,-2.84917511
9.324260101,-0.9000782776,-2.647394714
9.610015869,-1.029409332,-2.462229767
9.10331955,-1.062340851,-2.494412842
10.01462448,-1.240769806,-2.428250427
9.573940887,-1.240919495,-2.365830231
9.832902374,-1.349593506,-2.57883728
9.419013062,-1.405876465,-2.638413391
9.43907135,-1.481618958,-2.528841248
9.608818359,-1.593735809,-2.172133026
9.091643829,-1.157542877,-2.668051758
9.378597107,-1.640588379,-2.758314056
9.092991028,-1.391805725,-2.656376038
9.641300812,-1.872306519,-2.39980957
9.345066833,-1.820364532,-2.436333618
8.998088379,-1.843865662,-2.642155609
10.37118301,-2.413431244,-2.028431854
8.859626312,-1.638492737,-2.07453598
10.08273285,-2.048939209,-1.789678345
9.52454361,-1.887425079,-2.071691895
9.709708557,-2.351310425,-3.137325897
9.006470947,-1.92125473,-2.301913147
10.22463776,-2.473306732,-2.118245087
8.868308258,-2.101030884,-2.27347229
9.624086609,-2.378853149,-2.52270401
9.426497498,-2.355501709,-2.686014404
9.41212738,-2.154020691,-2.427202606
9.520502014,-2.284249878,-2.390079803
9.433383179,-2.408940582,-2.514171753
9.431736603,-2.271077271,-2.407892761
9.43907135,-2.254611511,-2.115999756
9.339827728,-2.129771118,-2.156565399
9.517208862,-2.256108398,-2.670895844
9.206155701,-2.294428711,-2.51686615
9.846374359,-2.2839505,-2.392923889
9.28698761,-2.369722137,-2.42914856
9.241482239,-2.356100464,-2.493365021
9.487271118,-2.33664093,-2.427651672
9.529932404,-2.555036774,-2.035616913
9.566157074,-2.470762024,-1.894161072
9.684411163,-2.263742523,-2.300565948
9.555229797,-2.30969696,-2.41627533
9.611812134,-2.195783844,-2.201322327
9.502389679,-2.546205139,-2.245929565
9.729018402,-2.440973969,-2.237546997
9.557175751,-2.573298798,-2.276765442
9.652527466,-2.789000244,-2.257455597
8.904233551,-2.184856567,-2.390229492
9.645342407,-2.095492401,-2.393223267
9.511221313,-1.800904999,-2.15297287
9.567504272,-2.111808472,-2.058070221
9.49879715,-2.0172052,-2.267784119
9.68246521,-2.061812439,-2.274819489
9.612410889,-1.984722748,-2.224524078
9.849368134,-2.165546722,-2.049837341
9.536668396,-2.090103607,-1.962718506
9.402696991,-2.08037384,-1.842668152
9.444759521,-2.11555069,-2.0570224
9.840237122,-2.27811264,-2.168241119
9.316326599,-2.074985046,-2.366728363
9.442963257,-2.231858826,-2.414479065
9.512269135,-1.898801422,-2.300565948
9.504485321,-2.078278198,-2.111808472
9.655221863,-2.222877502,-2.166295166
9.570048981,-1.943258972,-2.206411743
9.714947662,-1.898052979,-2.090852051
9.505682831,-1.872456207,-1.985171814
9.427844696,-1.8991008,-2.046843567
9.323511658,-1.92709259,-2.027533722
9.904603271,-1.943109283,-2.164947968
9.447004852,-1.707349548,-2.258353729
9.706864471,-1.677262115,-2.207758942
9.430389404,-1.345402222,-2.041005707
9.534872131,-0.6509962463,-2.060914307
9.532477112,-1.275198212,-2.248025208
9.384884033,-1.284179535,-2.242037659
9.364975433,-1.130149841,-2.269730072
9.584419098,-0.8152047729,-2.495460663
9.309291229,-0.2194436646,-2.216889954
9.534872131,1.519190826,-1.330583038
10.06417145,-0.172591095,-0.2457888794
10.12868729,0.5411247253,-0.1273851013
9.436975708,0.3885919189,-0.8910969543
9.857601013,0.2198927307,-1.415456543
9.36063446,-0.5641767883,-1.623972931
8.983718262,0.726738739,-2.206860809
9.604178009,0.06256988525,-1.50946106
9.784403229,0.227227478,-1.611548767
9.589209137,0.2445913696,-1.729503479
9.656269684,0.204175415,-1.603914642
9.676777039,0.1796264648,-1.638642426
9.60762085,0.3275189209,-1.523382111
9.353449402,0.296383667,-1.755249939
9.539811859,0.2085163879,-1.93293045
9.514364777,0.3568579102,-2.179318085
9.448052673,0.2881507874,-1.860630798
9.596394196,0.6457571411,-1.921105042
9.727970581,0.8437953186,-1.996099091
9.627679138,0.7048841858,-2.210902405
9.428742828,0.790506134,-2.280956726
9.210346985,0.54292099,-2.162702637
9.681417389,0.4188290405,-2.289938049
9.291029205,0.8273295593,-3.133883057
9.304052124,0.5016069031,-2.942580872
9.546098785,0.5114863586,-2.754272461
9.273964691,0.3454815674,-2.766546936
9.245673523,0.1239422607,-3.043022003
9.29282547,0.4173321533,-3.261268158
9.303603058,0.26210495,-3.367098083
9.185648346,0.189206543,-3.063828735
9.392667847,0.3531156921,-3.367247772
9.44610672,0.4617897034,-3.365750885
9.636959839,0.5281018066,-3.173400879
9.625284119,0.370329895,-3.363505554
9.032516785,0.3586541748,-4.001029816
8.972341919,0.5224136353,-4.492158508
8.75693985,0.6125262451,-4.245770874
9.037157135,0.3350033569,-3.782783661
8.688232727,0.426612854,-3.912863159
9.43787384,0.6816824341,-4.62538147
9.321266327,0.8605604553,-3.910019073
9.315578156,0.664019165,-3.976181488
8.943751373,0.3745211792,-4.474644928
8.557105408,0.8259823608,-5.217100983
8.738977203,0.6415658569,-4.697232056
8.799301758,0.3908372498,-4.362378387
9.179660797,0.590072937,-4.634811859
9.039402466,0.5414241028,-4.74468338
9.216334534,0.4439767456,-4.738396454
9.271270294,0.5589376831,-4.710105286
9.081764374,0.4776567078,-4.35968399
8.688083038,0.5370831299,-4.864134979
8.368796997,0.5342390442,-5.255870361
8.340805206,0.7194039917,-5.040318604
8.895252228,0.6891668701,-4.931644592
9.035959625,0.67045578,-5.119503937
8.889264679,0.8801696777,-5.38475235
8.884025574,0.7896080017,-5.052293701
8.843010864,0.5646258545,-4.786446533
8.274343414,0.7307803345,-4.345613251
8.87279892,0.9666897583,-4.315525818
9.358987885,0.9536668396,-4.214934998
9.293873291,1.024020538,-4.041595459
9.023236084,1.289268951,-4.763843536
9.097631378,1.237027588,-5.185067596
8.36026474,1.17939743,-4.837490387
9.320667572,0.7327262878,-4.329147491
8.841513977,1.072669373,-3.726051636
8.595874786,0.8738827515,-3.666774902
8.525371399,1.913171539,-5.082231445
9.724078674,1.123862915,-4.556225281
9.299112396,1.519340515,-4.222120056
8.988059235,1.192719727,-4.362378387
9.40988205,1.390308838,-4.272415466
9.004524994,1.399888916,-4.021836548
8.965605927,1.124162292,-3.529959412
8.74750946,0.9918374634,-2.643053741
9.689799957,1.218615875,-3.279829559
9.036408691,1.522783356,-2.66894989
9.19567749,1.283281403,-2.715054016
9.287137299,1.062340851,-2.332299957
9.558672638,1.362616425,-2.49935257
9.528435516,1.237027588,-2.465522919
9.311835938,1.154698792,-2.74379425
9.539811859,1.276096344,-2.735261993
9.593999176,1.21217926,-2.630629578
9.418713684,1.269060974,-2.45833786
9.510173492,1.335522766,-1.9972966
9.521998901,1.240769806,-1.779948578
9.388925629,1.46964386,-1.822160797
9.457033997,1.300645294,-1.969155121
9.437125397,1.283880157,-2.110161896
9.311985626,1.30812973,-2.247276764
9.787397003,1.304088135,-2.218985596
9.718540192,1.228195953,-2.382146301
9.305549011,1.095571747,-2.011966095
9.512418823,1.191222839,-2.088756409
9.056616669,1.174008636,-2.311792603
9.099577332,1.156195679,-2.271526337
9.491013336,1.172960815,-2.233355713
9.133556671,1.155896301,-1.951342163
9.368418274,1.260528717,-1.681154022
9.472601624,0.9015751648,-1.584455109
9.199868774,1.018931122,-1.87215683
9.247020721,1.159189453,-1.779349823
9.289532318,1.253792725,-2.607278137
10.63703018,0.9166937256,-2.088007965
9.537117462,1.002016296,-2.099683685
9.536818085,0.8873547363,-2.074086914
9.382039948,0.9946815491,-1.908680878
8.907975769,1.166823578,-1.187031555
10.2704425,1.048719177,-1.825154572
9.59355011,1.422342224,-1.682201843
9.599088593,0.970581665,-2.061812439
9.561217346,0.6367758179,-1.496887207
9.513316956,0.9123527527,-1.68729126
9.660760345,0.5037025452,-1.689835968
9.052724762,0.9806108093,-1.949096832
9.7502742,1.059347076,-1.907034302
9.818831635,0.8482859802,-1.786385193
9.673184509,1.190324707,-1.682501221
9.956096191,0.9621990967,-1.477427673
9.529483337,0.9345066833,-1.632654877
9.78664856,0.7298822021,-1.385668488
9.493707733,0.7216493225,-1.089284821
9.337582397,0.9205856323,-1.100361786
9.580078125,0.8665480042,-2.138602753
10.32133667,0.7912545776,-1.749412079
10.01447479,1.113983459,-1.651815033
9.612710266,1.094673615,-1.408570862
9.63561264,0.8220904541,-1.438807983
8.405171356,0.8405021667,-2.146536255
9.393565979,0.614172821,-1.056053925
10.01552261,0.8271798706,-1.329684906
9.500294037,0.9274713135,-1.67441803
9.368567963,0.9616003418,-1.819316711
9.845625916,0.8378077698,-1.894909515
9.373657379,0.6472540283,-1.802850952
9.796827393,0.8672964478,-1.682650909
9.703271942,0.8294252014,-1.532363434
9.574090576,0.8385562134,-1.45677063
10.02600082,0.9190887451,-1.527124329
9.438921661,0.7825726318,-1.855391693
9.339528351,0.9183403015,-1.363664246
9.662107544,0.6144721985,-1.369202728
9.82047821,0.770148468,-1.382674713
9.768835602,0.8170010376,-1.637145538
9.69533844,0.8428971863,-1.890718231
9.316476288,0.7837701416,-2.231858826
9.372609558,0.7711962891,-1.785037994
9.757608948,0.646355896,-1.603315887
9.828411713,0.8571176147,-1.720372467
9.613309021,0.7918533325,-1.656754761
9.392218781,0.7035369873,-1.788031769
9.310488739,0.8795709229,-1.92948761
9.447603607,0.8644523621,-1.458267517
9.481732635,0.9421408081,-1.389560394
10.99254089,0.713865509,-2.208357697
10.0715062,0.7264393616,-1.745370483
9.79712677,0.7825726318,-1.713337097
10.03677841,0.6496490479,-1.829944611
8.678353271,0.9086105347,-1.735341339
11.07412125,1.199904785,-1.019230499
9.493108978,0.9683363342,-1.372196503
9.054670715,1.223256226,-2.081421661
10.124496,0.2948867798,-1.505269775
9.886640625,1.001118164,-1.603166199
9.452992401,0.8496331787,-1.213825836
9.046886902,0.6080355835,-1.785936127
10.64975372,0.7839198303,-1.944306793
9.490713959,0.9033714294,-1.349294128
10.00130219,0.5041516113,-1.197360077
9.429491272,0.3583547974,-1.700613556
9.470206604,0.4766088867,-1.493594055
9.399703217,0.4049079895,-1.109343109
10.25247986,-0.05388793945,-1.881138153
9.416767731,0.2389031982,-1.800455933
9.51870575,0.2517764282,-0.9484277344
10.65873505,0.6864724731,-1.651515656
9.214538269,0.3719764709,-2.878963165
9.918524323,0.2402503967,-1.60421402
10.30337402,-0.190254364,-1.147513733
9.450148315,0.3026705933,-1.759890289
9.796827393,0.2793191528,-2.317630463
9.67078949,0.1396595764,-2.103126526
9.844129028,-0.07918533325,-1.531465302
8.821306,0.04251159668,-1.320104828
9.774523773,0.1529818726,-1.669627991
10.82863174,-0.02903961182,-1.564247131
9.206904144,0.6727011108,-3.05275177
10.67744614,0.3197351074,-2.373464355
